grammatical	ungrammatical
ù ǎ L a O k è m X i t W O a a q a a Y t b é b b ò ǎ b W b h J	ù ǎ L a O k è m X i t W O a a q p a Y t b é b b ò ǎ b W b h J
à Q a W R V é i a t a r a ě G s W G é m o a L b b b C O b b B	à Q a W R V é i a t a r w ě G s W G é m o a L b b b C O b b B
è Z C a I m K è a a h S a l ǒ U a K ě b i b R ú b b b é C z O	è Z C a I m K è a a h S a l ǒ U ǔ K ě b i b R ú b b b é C z O
ǒ ǎ a G ò a p E a ǎ a M w a b b z b U s ò b w ò b o C è w M N	ǒ ǎ a G ò J p E a ǎ a M w a b b z b U s ò b w ò b o C è w M N
B a Z w è F E p a r a J h a a w b V b M ú H b b X X K E y b j	B a Z w è F E p a r a J h a a w b V b M ú H X b X X K E y b j
F I Y g a w C v a q a ú a K T A a m b b à m b x q b b v h O U	F I Y g a w C v a q a ú a K T A a m s b à m b x q b b v h O U
I a u a g V a ǔ a M s a h b b á P ǔ b ě b n h ǔ S E g h j b M	I a u a d g V a ǔ a M s a h b b á P ǔ b ě b n h ǔ S E g h j b M
L z Z a x n a H a w a y ú V à u t a b b Z b b J g J á V ú b ú	L z Z U x n a H a w a y ú V à u t a b b Z b b J g J á V ú b ú
P S a z a X m z a X a s a ú b M P H à n H ǒ b p b b b j ù ǒ ǒ	P S a z a X m z a X a s a ú b M P a à n H ǒ b p b b b j ù ǒ ǒ
S q á a j a D a é a a c c b S b j n ǎ F ě b Q b x T k ó b N N	S q á a j Z D a é a a c c b S b j n ǎ F ě b Q b x T k ó b N N
V a z O a a i ú u á a C k a à I b ě O B b b ǒ ú v p b G b à X	V E z O a a i ú u á a C k a à I b ě O B b b ǒ ú v p b G b à X
Z G q F a a a K C k à J A a a s S i F v D u P ú b b b à b u b	Z G q F a a a K C k à J A a a s S i F v D u P ú b b b à b u ó
a ò p a a k W h L a a b b j n b i b w w R h u á b D V g J ó x	a ò p a a k W h L a a b b j n b i I w w R h u á b D V g J ó x
a H a a a D a à ò b F é b u b X q P W b H W q S b J H X á x ǒ	a H a a a D a à ò b F é b u b X q f P W b H W q S b J H X á x ǒ
a Q a n Q E ú a a Z ó é a g b b T ò g C L q i Q p G F E b b b	a Q a n Q E ú a a Z ó é a g b b T ò g C L q i Q p G F E b b X
a a ù k q J Q j V v a é a x à ǎ a C a I t b t S H b o b C b b	a a ù k q J Q j V v a é a x à ǎ a C a I t b t S H b o b C ǒ b
a a U Y a J a a è W à A H q C à ǔ ǔ b F p P b o b b b B V C ù	c a a U Y a J a a è W à A H q C à ǔ ǔ b F p P b o b b b B V C ù
a a k a ǎ a M q á v a ò e M A b ǒ S s t b q á ě b V i S b b n	a a k a ǎ a M q á v a ò e M A b ǒ S s t b q á ě ǎ V i S b b n
a l P a R a a Y Q U E a á á q b D G b w ǎ I b u m P S b U b q	ò l P a R a a Y Q U E a á á q b D G b w ǎ I b u m P S b U b q
