grammatical	ungrammatical
ù ù L u O ù a O W L D w p ù a C j S a e	ù ù L u O ù a O W L D w p ù a b j S a e
ǔ C n g a a Q a d k G K ó x ě E J M A W	ǔ C n g z a Q a d k G K ó x ě E J M A W
á a P l a B x R t I v h é r v a I ǒ m S	á a P l a B x R t I v h é r v j I ǒ m S
ǎ ò U a G a K a á t m k S r S u U z W J	ǎ ò U O G a K a á t m k S r S u U z W J
é a R y a Q K g Z U u X V ǎ Z J o ǒ G a	é a R y M Q K g Z U u X V ǎ Z J o ǒ G a
è o u C Z ǒ á L l S g L q a ǒ a a X k X	è o u C Z ǒ á L l S g L q a ǒ i a X k X
ó N ù a a q G M L q k p ě ò G a c J é J	ó N ù a a q G M L q k p ě c ò G a c J é J
ò l a M è o é S B a ě m l T E a ù I P á	ò l a M è o é S B t ě m l T E a ù I P á
ú ě z S t z V a B ó a a l l w c b Z J A	ú ě z S t z V a B ó Z a l l w c b Z J A
A Q K a U A à á a á r A U à q B t a k D	A Q K a U A à á a á r A U à q B t K k D
B i G q á J T V D F t a ǒ M a a W n b b	B i G q á J T V D F t e a ǒ M a a W n b b
D B Z ó O O B a D G S a C u h R a á j z	D B Z ó O O B a D G S W C u h R a á j z
E g o G m ǎ Z a P o ú é x a Y w a m H Z	E g o G m ǎ Z n P o ú é x a Y w a m H Z
G N ǒ g a z O h o o ú a a ú j X T á d b	G N ǒ g a z O h o o b a a ú j X T á d b
H r M m z a w v a a C ǔ s E s M F m ǎ l	H r M m z a w v O a C ǔ s E s M F m ǎ l
J L á v ú é ǒ u à S á a é a a à ò y r S	J L á v ú é ǒ b à S á a é a a à ò y r S
K m ǎ ǎ C a ǔ K y o k D a a L l S k S F	K m ǎ ǎ C a ǔ K y o k D a O L l S k S F
M B H v è r a x u t è a è m a A K M t L	M B H v è r a x u t è F è m a A K M t L
N Z à r ě a a F E J a á ó c R U Q r z Y	N Z à r ě a d a F E J a á ó c R U Q r z Y
O a z l a u F M é O ó G K ǔ a P K y C S	O a z l a u F M é O ó G K ǔ z P K y C S
